chimei	genus	lat	lon	Geological period	fossil_type	Source
東京都西多摩郡瑞穂町狭山層	Celtis	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Ulmus	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Zelkova	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Cinnamomum	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Cinnamomum	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Lindera	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Cercidiphyllum	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Liquidambar	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Sorbus	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Rosa	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Albizia	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Cercis	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Lespedeza	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Wisteria	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Acer	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Acer	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Acer	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Aesculus	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Tilia	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Lagerstroemia	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Fraxinus	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
東京都西多摩郡瑞穂町狭山層	Smilax	35.77583333	139.3786111	Pleistocene	pollen	Momohara & Zhekun, 2017
新潟県小国～十日町	Fagus	37.14313923	138.7542909	Pleistocene	pollen	Saito, 1982
新潟県小国～十日町	Tilia	37.14313923	138.7542909	Pleistocene	pollen	Saito, 1982
新潟県小国～十日町	Phellodendron	37.14313923	138.7542909	Pleistocene	pollen	Saito, 1982
新潟県小国～十日町	Corylus	37.14313923	138.7542909	Pleistocene	pollen	Saito, 1982
新潟県小国～十日町	Juglans	37.14313923	138.7542909	Pleistocene	pollen	Saito, 1982
新潟県小国～十日町	Aesculus	37.14313923	138.7542909	Pleistocene	pollen	Saito, 1982
新潟県小国～十日町	Juglans	37.14313923	138.7542909	Pleistocene	pollen	Saito, 1982
新潟県小国～十日町	Magnolia	37.14313923	138.7542909	Pleistocene	pollen	Saito, 1982
新潟県小国～十日町	Quercus	37.14313923	138.7542909	Pleistocene	pollen	Saito, 1982
新潟県小国～十日町	Magnolia	37.14313923	138.7542909	Pleistocene	pollen	Saito, 1982
新潟県小国～十日町	Juglans	37.14313923	138.7542909	Pleistocene	pollen	Saito, 1982
新潟県小国～十日町	Magnolia	37.14313923	138.7542909	Pleistocene	pollen	Saito, 1982
新潟県小国～十日町	Fagus	37.14313923	138.7542909	Pleistocene	pollen	Saito, 1982
新潟県小国～十日町	Juglans	37.14313923	138.7542909	Pleistocene	pollen	Saito, 1982
新潟県小国～十日町	Paliurus	37.14313923	138.7542909	Pleistocene	pollen	Saito, 1982
新潟県小国～十日町	Sapium	37.14313923	138.7542909	Pleistocene	pollen	Saito, 1982
新潟県小国～十日町	Melia	37.14313923	138.7542909	Pleistocene	pollen	Saito, 1982
大分県玖珠地域宝泉寺	Juglans	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Cyclocarya	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Populus	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Alnus	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Betula	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Carpinus	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Carpinus	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Carpinus	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Ostrya	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Castanea	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Fagus	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Quercus	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Ulmus	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Ulmus	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Ulmus	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Zelkova	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Lindera	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Cercidiphyllum	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Hydrangea	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Prunus	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Prunus	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Cladrastis	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Cladrastis	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Wisteria	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Maackia	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Maackia	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Ailanthus	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Acer	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Acer	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Acer	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Acer	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Meliosma	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Euonymus	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Tilia	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Tilia	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Lagerstroemia	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Cornus	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Hedera	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Kalopanax	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域宝泉寺	Styrax	33.18119177	131.2188862	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Carpinus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Carpinus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Ostrya	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Fagus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Castanopsis	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Quercus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Quercus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Quercus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Quercus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Quercus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Zelkova	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Celtis	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Ficus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Cinnamomum	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Neolitsea	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Lindera	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Persea	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Persea	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Euptelea	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Akebia	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Camellia	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Eurya	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Ternstroemia	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Prunus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Cladrastis	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Cladrastis	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Wisteria	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Maackia	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Daphniphyllum	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Sapium	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Acer	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Ilex	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Ilex	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Vitis	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Kalopanax	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Damnacanthus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Juglans	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Pterocarya	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Populus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Alnus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Betula	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Carpinus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Castanea	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Quercus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Ulmus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Ulmus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Ulmus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Celtis	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Polygonum	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Magnolia	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Actinodaphne	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Lindera	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Lindera	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Lindera	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Cercidiphyllum	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Actinidia	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Hamamelis	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Deutzia	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Deutzia	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Hydrangea	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Philadelphus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Cladrastis	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Ailanthus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Rhus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Acer	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Acer	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Acer	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Acer	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Acer	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Acer	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Meliosma	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Ilex	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Celastrus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Tripterygium	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Berchemia	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Berchemia	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Hovenia	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Ampelopsis	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Tilia	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Tilia	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Idesia	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Lagerstroemia	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Cornus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Cornus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Hedera	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Clethra	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Styrax	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Styrax	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Fraxinus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Fraxinus	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Uncaria	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県玖珠地域野上地域	Smilax	33.22753069	131.2666755	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Platycarya	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Alnus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Betula	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Carpinus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Carpinus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Fagus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Fagus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Quercus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Quercus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Quercus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Quercus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Ulmus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Zelkova	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Lindera	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Prunus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Pueraria	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Acer	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Meliosma	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Ilex	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Tilia	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Cornus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Styrax	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Fraxinus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Castanea	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Celtis	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Wisteria	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県日田市大山町中川原大山層	Acer	33.26056317	130.959149	Pleistocene	pollen	Iwauchi, 1994
大分県阿蘇野	Corylus	33.12760309	131.3254986	Pleistocene	pollen	Iwauchi, 1994
大分県阿蘇野	Fagus	33.12760309	131.3254986	Pleistocene	pollen	Iwauchi, 1994
